"follow_number","date","year","month","day","name_focal","class_focal","sex_focal","age_category","follow_type","length_active_period_min","ap_kcal","prev_day_ap_kcal","lipid_kcal","prev_day_lipid_kcal","tnc_kcal","prev_day_tnc_kcal","ndf_kcal_low","prev_day_ndf_kcal_low","total_kcal_using_ap_low_fermentation","prev_day_total_kcal_using_ap_low_fermentation","total_kcal_npe_low_fermentation","prev_day_total_kcal_npe_low_fermentation","npe_to_ap","lipid_to_ap","lipid_to_tnc","lipid_to_ndf_low","tnc_to_ap","tnc_to_ndf_low","ap_to_ndf_low","percent_ap","percent_lipid","percent_ndf_low","percent_tnc","fai","hi_low_quartile","fruit_category_quartiles"  
8298,2016-08-29,2016,8,29,"Helium","adult_flanged_male","male","adult","N-N",612,397.145669733346,NA,184.117053061353,NA,955.022649334987,NA,148.810502118943,NA,1685.09587424863,NA,1287.95020451528,NA,3.24301711606234,0.463600807192418,0.19278815344281,1.23725846253908,2.40471625934185,6.41771001196974,2.66880135526934,23.5681349531777,10.926206388313,8.83098133423991,56.6746773242694,0.478755236,"low","low"
8301,2016-08-30,2016,8,30,"Helium","adult_flanged_male","male","adult","N-N",640,221.291239967468,397.145669733346,154.914167872653,184.117053061353,613.637315408773,955.022649334987,114.686587004528,148.810502118943,1104.52931025342,1685.09587424863,883.238070285954,1287.95020451528,3.99129251757006,0.700046544523983,0.252452326451917,1.35076099061643,2.77298511906293,5.35055869597503,1.92953025935571,20.0348906917368,14.0253559986661,10.3832995593584,55.5564537502387,0.478755236,"low","low"
8306,2016-08-31,2016,8,31,"Helium","adult_flanged_male","male","adult","N-N",676,342.198133450446,221.291239967468,190.56829523031,154.914167872653,1428.93360240338,613.637315408773,207.903563573385,114.686587004528,2169.60359465752,1104.52931025342,1827.40546120708,883.238070285954,5.34019704543978,0.556894607544394,0.133363995996585,0.916618705109611,4.17574925963268,6.87305969096101,1.64594645502388,15.7723804612548,8.78355362701137,9.58255987800403,65.8615060337298,0.478755236,"low","low"
8307,2016-09-01,2016,9,1,"Helium","adult_flanged_male","male","adult","N-N",606,368.556548194744,342.198133450446,189.356502244008,190.56829523031,1391.21166125438,1428.93360240338,192.558556016356,207.903563573385,2141.68326770949,2169.60359465752,1773.12671951474,1827.40546120708,4.81100316410015,0.513778694671171,0.136109053365234,0.983371012752734,3.77475768119922,7.22487585093964,1.91399725787017,17.2087326707703,8.84148020853351,8.99099128800198,64.9587958326942,1.086300543,"low","low"
8310,2016-09-02,2016,9,2,"Helium","adult_flanged_male","male","adult","N-N",492,349.428645984965,368.556548194744,148.572964026253,189.356502244008,790.382446741942,1391.21166125438,114.244986926589,192.558556016356,1402.62904367975,2141.68326770949,1053.20039769478,1773.12671951474,3.01406427262434,0.425188277301813,0.187976042027109,1.30047687888242,2.2619280240005,6.91831184899014,3.05859062515803,24.9124062815819,10.5924631103087,8.14506069451342,56.350069913596,1.086300543,"low","low"
8313,2016-09-03,2016,9,3,"Helium","adult_flanged_male","male","adult","N-N",476,390.548349568588,349.428645984965,165.186880059766,148.572964026253,877.08063990741,790.382446741942,146.219833489609,114.244986926589,1579.03570302537,1402.62904367975,1188.48735345678,1053.20039769478,3.0431247623236,0.422961408599568,0.188337163703904,1.12971596340592,2.24576711404941,5.99836984474299,2.67096699707529,24.7333450928508,10.4612504798514,9.26007139733807,55.5453330299598,1.086300543,"low","low"
8782,2017-03-08,2017,3,8,"Helium","adult_flanged_male","male","adult","N-N",764,211.526735235983,NA,160.006272724498,NA,1131.46330097027,NA,130.468094822426,NA,1633.46440375317,NA,1421.93766851719,NA,6.72225979818037,0.756435221041878,0.14141534470211,1.22640154240218,5.34903211978376,8.67233711437458,1.62129090275965,12.9495772757559,9.7955163489853,7.98720158961852,69.2677047856403,1.814268143,"low","low"
8787,2017-03-09,2017,3,9,"Helium","adult_flanged_male","male","adult","N-N",700,414.053155645021,211.526735235983,272.141577716128,160.006272724498,2009.30248574328,1131.46330097027,254.416042832725,130.468094822426,2949.91326193715,1633.46440375317,2535.86010629213,1421.93766851719,6.12447960296719,0.657262416687007,0.135440820706225,1.06967145108478,4.85276457466709,7.89770355426983,1.6274648054221,14.0361128914387,9.22540947991867,8.6245262230407,68.1139514056019,1.814268143,"low","low"
8790,2017-03-10,2017,3,10,"Helium","adult_flanged_male","male","adult","N-N",720,269.322094688369,414.053155645021,223.022224819928,272.141577716128,775.568038166955,2009.30248574328,120.106221614578,254.416042832725,1388.01857928983,2949.91326193715,1118.69648460146,2535.86010629213,4.15374938285661,0.828087369058918,0.287559844971227,1.85687487144179,2.87970446340231,6.45735106592364,2.24236589135762,19.4033494008535,16.0676685562837,8.65307016827033,55.8759118745924,1.814268143,"low","low"
8792,2017-03-11,2017,3,11,"Helium","adult_flanged_male","male","adult","N-N",660,178.307086461523,269.322094688369,111.866374937754,223.022224819928,885.892901541522,775.568038166955,100.515149045347,120.106221614578,1276.58151198615,1388.01857928983,1098.27442552462,1118.69648460146,6.15945472117635,0.627380420810669,0.126275280841621,1.11293049853894,4.96835498309088,8.81352621923539,1.77393246843895,13.9675441628562,8.76296373458432,7.87377445949085,69.3957176430686,1.814268143,"low","low"
8797,2017-03-12,2017,3,12,"Helium","adult_flanged_male","male","adult","N-N",578,427.296502172876,178.307086461523,284.777737896972,111.866374937754,2737.71436814959,885.892901541522,322.509878372678,100.515149045347,3772.29848659212,1276.58151198615,3345.00198441924,1098.27442552462,7.82829245596287,0.666464004382972,0.104020251787425,0.883004698441812,6.40706009580665,8.48877678402772,1.32490981153486,11.3272187683879,7.54918357890177,8.54942628529993,72.5741713674104,1.814268143,"low","low"
8957,2017-05-27,2017,5,27,"Helium","adult_flanged_male","male","adult","N-N",662,260.669018748065,NA,184.115687838008,NA,942.865737982913,NA,133.643578762675,NA,1521.29402333166,NA,1260.6250045836,NA,4.8361136687363,0.706319794819784,0.195272434261838,1.3776620586086,3.61709934886503,7.055076994438,1.95047918621636,17.1346902538403,12.102570904393,8.78486188159692,61.9778769601698,2.866831073,"low","medium"
9038,2017-07-16,2017,7,16,"Helium","adult_flanged_male","male","adult","N-N",610,215.999657656439,NA,668.475886348847,NA,1893.82091371725,NA,357.060828901945,NA,3135.35728662448,NA,2919.35762896804,NA,13.5155659996993,3.09480067515709,0.352977349392949,1.87216247832221,8.76770331150012,5.30391675710058,0.604937983034134,6.88915609643274,21.3205649385026,11.38820224493,60.4020767201346,3.214731586,"low","medium"
9048,2017-07-21,2017,7,21,"Helium","adult_flanged_male","male","adult","N-N",654,165.149643726988,NA,481.580763645451,NA,1795.59359983998,NA,298.075099226421,NA,2740.39910643884,NA,2575.24946271185,NA,15.593430325342,2.91602665786891,0.268201425806134,1.61563567334297,10.872524816392,6.0239637745655,0.554053807767212,6.02648144713493,17.5733805529979,10.8770689103665,65.5230690895006,3.214731586,"low","medium"
9051,2017-07-22,2017,7,22,"Helium","adult_flanged_male","male","adult","N-N",590,244.597650421676,165.149643726988,817.455201799916,481.580763645451,1971.03043366742,1795.59359983998,395.977637347608,298.075099226421,3429.06092323662,2740.39910643884,3184.46327281494,2575.24946271185,13.0191899526633,3.34204028693922,0.414734946674015,2.0643973919222,8.05825579382895,4.9776306734644,0.617705717070473,7.13307975265733,23.8390399033313,11.5476990993165,57.4801812446949,3.214731586,"low","medium"
9054,2017-07-23,2017,7,23,"Helium","adult_flanged_male","male","adult","N-N",622,313.231435028652,244.597650421676,313.867171149101,817.455201799916,1375.75590966624,1971.03043366742,213.308980120629,395.977637347608,2216.16349596463,3429.06092323662,1902.93206093597,3184.46327281494,6.07516311624952,1.00202960510777,0.228141612144879,1.47142033575711,4.39213870581157,6.44959208415998,1.46843998246823,14.1339497559187,14.1626360925363,9.62514636257836,62.0782677889666,3.214731586,"low","medium"
9057,2017-07-24,2017,7,24,"Helium","adult_flanged_male","male","adult","N-N",578,261.435022719757,313.231435028652,521.649610452565,313.867171149101,1762.49463136001,1375.75590966624,331.961553695552,213.308980120629,2877.54081822789,2216.16349596463,2616.10579550813,1902.93206093597,10.0067151229101,1.99533178464671,0.295972311728427,1.57141573970032,6.74161637956711,5.30933360125321,0.787546087218051,9.08536278838122,18.1283131467035,11.5362934764549,61.2500305884604,3.214731586,"low","medium"
9205,2017-09-24,2017,9,24,"Helium","adult_flanged_male","male","adult","N-N",592,220.255892913725,NA,89.0938407061574,NA,570.842203523657,NA,119.809005155962,NA,1000.0009422995,NA,779.745049385777,NA,3.54017792246405,0.404501507440056,0.156074375994285,0.743632255273123,2.59172272746981,4.76460181586984,1.83839180224396,22.0255685366903,8.90937567531548,11.9808892260103,57.084166561984,3.320012296,"low","medium"
9209,2017-09-25,2017,9,25,"Helium","adult_flanged_male","male","adult","N-N",614,267.423774145485,220.255892913725,152.83645081909,89.0938407061574,746.068695500018,570.842203523657,135.41284421564,119.809005155962,1301.74176468023,1000.0009422995,1034.31799053475,779.745049385777,3.86771143979164,0.571514074645972,0.204855734788147,1.12867026539745,2.7898368343801,5.509585887672,1.97487746228579,20.5435349315366,11.7409193563544,10.402435251734,57.3131104603751,3.320012296,"low","medium"
9210,2017-09-26,2017,9,26,"Helium","adult_flanged_male","male","adult","N-N",694,116.072379143619,267.423774145485,45.9047667822878,152.83645081909,312.613093807431,746.068695500018,85.2011619609856,135.41284421564,559.791401694324,1301.74176468023,443.719022550705,1034.31799053475,3.82277873361827,0.395483982675057,0.146842111516176,0.538780994598501,2.69325998238244,3.66911772811948,1.36233328832733,20.7349342616379,8.20033438229804,15.2201626718643,55.8445686841998,3.320012296,"low","medium"
9224,2017-10-06,2017,10,6,"Helium","adult_flanged_male","male","adult","N-N",614,431.360258425671,NA,190.220993904227,NA,1781.20466189225,NA,223.333076515674,NA,2626.11899073783,NA,2194.75873231216,NA,5.08799475483054,0.440979413816364,0.106793451630733,0.851736773038529,4.12927391223543,7.97555243352967,1.93146606474745,16.425769736522,7.24342630989404,8.50430149217752,67.8265024614065,4.160246533,"high","medium"
9227,2017-10-07,2017,10,7,"Helium","adult_flanged_male","male","adult","N-N",602,360.913191560752,431.360258425671,878.018290367417,190.220993904227,1686.06878152493,1781.20466189225,269.63201826892,223.333076515674,3194.63228172202,2626.11899073783,2833.71909016126,2194.75873231216,7.85152539841222,2.43276862940495,0.5207487974324,3.2563576685159,4.67167402286849,6.25322167726873,1.33853981392074,11.2974877774104,27.4841738559699,8.44015819321712,52.7781801734025,4.160246533,"high","medium"
9328,2017-11-12,2017,11,12,"Helium","adult_flanged_male","male","adult","N-N",382,152.642757810008,NA,170.820341650711,NA,1549.12502038999,NA,114.776110039593,NA,1987.3642298903,NA,1834.72147208029,NA,12.0197086216428,1.11908579287678,0.110268919165547,1.48829178469095,10.1486964898666,13.496929107073,1.32991750423806,7.6806634392546,8.5953213347379,5.77529314019747,77.94872208581,3.658161697,"low","medium"
422,2004-06-23,2004,6,23,"Henk","adult_flanged_male","male","adult","N-N",660,328.602796707293,NA,2335.86840906424,NA,3083.17403964201,NA,773.837841401095,NA,6521.48308681463,NA,6192.88029010734,NA,18.846097331374,7.10848608858598,0.757618084166103,3.01855024928086,9.38267741643228,3.98426372385677,0.424640382166284,5.03877403855687,35.8180551566097,11.8659794267606,47.2771913780728,3.446,"low","medium"
425,2004-06-24,2004,6,24,"Henk","adult_flanged_male","male","adult","N-N",726,262.336283792581,328.602796707293,319.720185568962,2335.86840906424,2648.73221526337,3083.17403964201,445.046590368087,773.837841401095,3675.835274993,6521.48308681463,3413.49899120042,6192.88029010734,13.0119209659131,1.21874176513742,0.12070687392503,0.718397112770889,10.0967055604006,5.95158410959328,0.58945802410397,7.13678019190021,8.69789208847424,12.1073594727102,72.0579682469154,3.446,"low","medium"
426,2004-06-25,2004,6,25,"Henk","adult_flanged_male","male","adult","N-N",726,372.463739773383,262.336283792581,1008.02330478794,319.720185568962,2702.27289871551,2648.73221526337,444.376345479849,445.046590368087,4527.13628875669,3675.835274993,4154.6725489833,3413.49899120042,11.1545691709779,2.70636627716097,0.373027944463749,2.26840000607921,7.25513012450459,6.08104577618219,0.838171841417858,8.22735866597193,22.2662460436945,9.81583758773674,59.6905577025968,3.446,"low","medium"
674,2005-01-09,2005,1,9,"Henk","adult_flanged_male","male","adult","N-N",690,146.14508285198,NA,349.426133126662,NA,1942.60834955028,NA,363.206638076394,NA,2801.38620360532,NA,2655.24112075334,NA,18.1685286219492,2.39095374478367,0.179874720093505,0.962058774523738,13.2923278131623,5.34849351828666,0.402374481991822,5.21688450753041,12.4733295493838,12.9652469055839,69.3445390375019,12.128,"high","high"
770,2005-02-17,2005,2,17,"Henk","adult_flanged_male","male","adult","N-N",596,159.63872326161,NA,375.385566622057,NA,1759.09411080232,NA,335.956716475162,NA,2630.07511716115,NA,2470.43639389954,NA,15.4751700804515,2.35146936127076,0.213397091330631,1.11736288698312,11.0192193652137,5.23607365037564,0.475176460040833,6.06974007015893,14.2728078058562,12.7736548010761,66.8837973229088,6.463,"high","high"
774,2005-02-18,2005,2,18,"Henk","adult_flanged_male","male","adult","N-N",612,241.784415704073,159.63872326161,677.32980635119,375.385566622057,2826.09439802184,1759.09411080232,468.843240228952,335.956716475162,4214.05186030605,2630.07511716115,3972.26744460198,2470.43639389954,16.4289639306768,2.80137908962748,0.239669915776803,1.44468288808094,11.6884886471789,6.02780237727595,0.515704173501577,5.73757570431308,16.0731246032173,11.1257112102769,67.0635884821927,6.463,"high","high"
776,2005-02-19,2005,2,19,"Henk","adult_flanged_male","male","adult","N-N",694,264.349136509312,241.784415704073,1636.68833572056,677.32980635119,3699.57500786154,2826.09439802184,457.397840069681,468.843240228952,6058.0103201611,4214.05186030605,5793.66118365179,3972.26744460198,21.9167017534317,6.1913889991576,0.442399014006372,3.57825986994436,13.9950334497545,8.08830887198319,0.577941374775711,4.36362968266257,27.0169288136346,7.55029813249834,61.0691433712044,6.463,"high","high"
777,2005-02-20,2005,2,20,"Henk","adult_flanged_male","male","adult","N-N",604,212.796229289576,264.349136509312,917.610423540641,1636.68833572056,2243.39645606458,3699.57500786154,513.461307891418,457.397840069681,3887.26441678621,6058.0103201611,3674.46818749664,5793.66118365179,17.2675436955058,4.31215546724723,0.409027312608997,1.78710724535195,10.5424633864716,4.36916359925408,0.414434789961966,5.47418972505876,23.6055571516608,13.2088083762494,57.7114447470311,6.463,"high","high"
778,2005-02-21,2005,2,21,"Henk","adult_flanged_male","male","adult","N-N",658,110.431351318817,212.796229289576,181.896260813603,917.610423540641,1629.69852690972,2243.39645606458,258.116382486084,513.461307891418,2180.14252152823,3887.26441678621,2069.71117020941,3674.46818749664,18.7420614299478,1.6471433034308,0.111613441265434,0.704706377261466,14.7575711738305,6.31381282820197,0.427835499068993,5.06532716225392,8.34331971499268,11.8394270070541,74.7519261156993,6.463,"high","high"
1247,2005-09-18,2005,9,18,"Henk","adult_flanged_male","male","adult","N-N",360,130.261310508628,NA,344.700997316306,NA,482.124671383997,NA,199.92238559642,NA,1157.00936480535,NA,1026.74805429672,NA,7.88221806066286,2.64622700301694,0.71496236922869,1.72417409029997,3.7012115838652,2.41155921557106,0.651559404516035,11.2584491077601,29.7924120410466,17.279236597195,41.6699022539983,2.812295618,"low","medium"
1407,2005-12-27,2005,12,27,"Henk","adult_flanged_male","male","adult","N-N",710,166.901216053344,NA,296.005843026957,NA,1791.87633506031,NA,405.65597149618,NA,2660.43936563679,NA,2493.53814958345,NA,14.9402036039478,1.77353916302412,0.16519323194086,0.729696747554828,10.7361490672878,4.4172314990245,0.411435373273966,6.27344558981879,11.1262014406446,15.2477059517229,67.3526470178137,11.94225722,"high","high"
1645,2006-05-25,2006,5,25,"Henk","adult_flanged_male","male","adult","N-N",682,232.964086156931,NA,218.68817509017,NA,1783.84245171606,NA,156.152471142052,NA,2391.64718410521,NA,2158.68309794828,NA,9.26616258136087,0.93872055001154,0.122593884274809,1.40047847780282,7.65715643618311,11.4237222034949,1.49190137340192,9.74073800287938,9.14383093558123,6.52907636961818,74.5863546919212,5.30104712,"high","medium"
4861,2012-03-01,2012,3,1,"Henk","adult_flanged_male","male","adult","N-N",738,143.895212096812,NA,428.536060655837,NA,2673.21842668715,NA,425.847412815333,NA,3671.49711225513,NA,3527.60190015832,NA,24.5150748850836,2.97811201923467,0.160307162474153,1.00631364136447,18.5775356089585,6.27740910532756,0.337903220182792,3.91925167574018,11.6719705219274,11.598740235799,72.8100375665334,3.181818182,"low","medium"
